TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0005001", "transmembrane receptor protein tyrosine phosphatase activity", 0.044, -0.292, -6.279, 0.778, -2.921, 0.799, 0.000, -1, False
"GO:0005092", "GDP-dissociation inhibitor activity", 0.053, -3.403, 5.834, 0.845, -1.602, 0.924, 0.000, -1, False
"GO:0030234", "enzyme regulator activity", 4.188, null, null, 2.675, -1.367, 0.896, 0.503, 5092, True
"GO:0098772", "molecular function regulator", 6.974, null, null, 2.896, -1.712, 0.899, 0.747, 5092, True
"GO:0005488", "binding", 52.804, 5.782, -5.750, 3.775, -1.939, 1.000, 0.000, -1, False
"GO:0005544", "calcium-dependent phospholipid binding", 0.115, 5.060, 6.228, 1.146, -2.180, 0.959, 0.000, -1, False
"GO:0015220", "choline transmembrane transporter activity", 0.018, 0.400, 6.518, 0.477, -2.337, 0.840, 0.012, -1, False
"GO:0033134", "ubiquitin activating enzyme binding", 0.027, 6.398, 1.699, 0.602, -1.602, 0.892, 0.040, -1, False
"GO:0042165", "neurotransmitter binding", 0.062, 3.459, -6.770, 0.903, -1.399, 0.961, 0.043, -1, False
"GO:0000340", "RNA 7-methylguanosine cap binding", 0.098, -5.791, -1.665, 1.079, -1.602, 0.935, 0.044, -1, False
"GO:0044877", "protein-containing complex binding", 2.405, -4.508, -4.676, 2.435, -1.928, 0.945, 0.057, -1, False
"GO:0005048", "signal sequence binding", 0.248, -6.209, 1.684, 1.462, -1.376, 0.956, 0.062, -1, False
"GO:0070405", "ammonium ion binding", 1.760, -1.907, 1.608, 2.299, -1.399, 0.947, 0.078, -1, False
"GO:0016878", "acid-thiol ligase activity", 0.266, -4.953, 3.890, 1.491, -1.472, 0.951, 0.093, -1, False
"GO:0016877", "ligase activity, forming carbon-sulfur bonds", 0.346, null, null, 1.602, -1.614, 0.950, 0.734, 16878, True
"GO:0005515", "protein binding", 22.848, 0.139, -1.288, 3.411, -1.664, 0.928, 0.116, -1, False
"GO:0005102", "signaling receptor binding", 2.440, 6.564, -1.093, 2.441, -1.550, 0.889, 0.191, -1, False
"GO:0019899", "enzyme binding", 3.691, 5.668, -0.916, 2.620, -1.475, 0.885, 0.325, -1, False
"GO:0008092", "cytoskeletal protein binding", 2.972, 5.158, -0.220, 2.526, -1.376, 0.887, 0.334, -1, False
"GO:0044388", "small protein activating enzyme binding", 0.027, 7.043, 1.304, 0.602, -1.602, 0.892, 0.386, -1, False
"GO:0099528", "G protein-coupled neurotransmitter receptor activity", 0.027, -1.075, -6.141, 0.602, -1.921, 0.741, 0.423, -1, False
"GO:0001588", "dopamine neurotransmitter receptor activity, coupled via Gs", 0.027, null, null, 0.602, -1.883, 0.728, 0.635, 99528, True
"GO:0022835", "transmitter-gated channel activity", 0.319, null, null, 1.568, -1.529, 0.603, 0.748, 99528, True
"GO:0098960", "postsynaptic neurotransmitter receptor activity", 0.240, null, null, 1.447, -1.472, 0.703, 0.887, 99528, True
"GO:0004952", "dopamine neurotransmitter receptor activity", 0.044, null, null, 0.778, -1.602, 0.721, 0.926, 99528, True
"GO:0099095", "ligand-gated anion channel activity", 0.053, 0.779, 6.090, 0.845, -1.876, 0.815, 0.464, -1, False
"GO:0015217", "ADP transmembrane transporter activity", 0.027, 1.108, 6.553, 0.602, -1.602, 0.764, 0.476, -1, False
"GO:0005346", "purine ribonucleotide transmembrane transporter activity", 0.080, null, null, 1.000, -1.399, 0.752, 0.929, 15217, True
"GO:0000295", "adenine nucleotide transmembrane transporter activity", 0.071, null, null, 0.954, -1.399, 0.753, 0.992, 15217, True
"GO:0015216", "purine nucleotide transmembrane transporter activity", 0.080, null, null, 1.000, -1.399, 0.752, 1.000, 15217, True
"GO:0003729", "mRNA binding", 1.996, -5.186, -1.579, 2.354, -1.374, 0.921, 0.477, -1, False
"GO:0051020", "GTPase binding", 0.976, 6.610, 0.632, 2.045, -1.408, 0.863, 0.494, -1, False
"GO:0030594", "neurotransmitter receptor activity", 0.524, -0.720, -6.557, 1.778, -2.824, 0.784, 0.499, -1, False
"GO:0004930", "G protein-coupled receptor activity", 1.083, null, null, 2.090, -2.367, 0.744, 0.661, 30594, True
